Date,eol,Nuclear,car,cc,hid,solFot,solTer,termRenov
2019-08-15,75440.83333333333,166270.0833333333,10618.75,187572.91666666666,34217.666666666664,38915.83333333333,27693.75,10334.25
2019-08-16,55723.416666666664,165919.5833333333,11806.083333333332,216789.25,38415.5,39420.666666666664,27446.25,10634.833333333332
2019-08-17,92432.08333333333,165736.16666666666,6233.916666666666,192338.16666666666,35310.58333333333,39221.25,27793.0,10486.5
2019-08-18,109657.75,154922.3333333333,6323.0,147027.16666666666,37247.916666666664,37906.75,26734.0,10423.916666666666
2019-08-19,121456.16666666666,164686.66666666666,6789.75,193727.75,38875.58333333333,34941.416666666664,26444.416666666664,10543.083333333332
2019-08-20,148536.91666666666,167154.5,6669.083333333333,186772.25,26888.5,32793.166666666664,25658.75,10448.166666666666
2019-08-21,125455.91666666666,167265.16666666666,6892.833333333333,229861.41666666666,27830.416666666664,27281.75,20312.083333333332,10082.416666666666
2019-08-22,105972.41666666666,166972.5,6955.666666666666,229848.5833333333,39499.166666666664,39676.5,23596.0,10482.583333333332
2019-08-23,83724.33333333333,167324.75,6758.5,236738.3333333333,41565.08333333333,39990.916666666664,25445.833333333332,10890.666666666666
2019-08-24,64229.0,167168.8333333333,6139.916666666666,227490.25,34170.916666666664,38799.666666666664,26532.666666666664,10896.416666666666
2019-08-25,117886.24999999999,167023.91666666666,6153.75,168217.0833333333,26412.916666666664,35836.0,22426.0,10457.166666666666
2019-08-26,118467.75,166801.8333333333,7242.416666666666,247618.5833333333,51112.666666666664,23893.083333333332,6956.166666666666,10411.166666666666
2019-08-27,29136.916666666664,159501.66666666666,11984.416666666666,310057.8333333333,58115.0,32331.916666666664,18534.083333333332,10298.833333333332
2019-08-28,18866.416666666664,142788.5,12323.25,312630.5,62819.75,38172.58333333333,24184.25,9993.166666666666
2019-08-29,57095.75,145070.0833333333,12847.0,292960.5,60890.0,33490.666666666664,18909.333333333332,10184.166666666666
2019-08-30,54556.25,163463.0833333333,12863.5,285918.0,57345.75,35619.416666666664,21626.666666666664,10825.083333333332
2019-08-31,43357.25,164660.0,12865.0,216417.0833333333,47849.166666666664,36245.916666666664,20313.0,10820.166666666666
2019-09-01,118794.83333333333,166676.41666666666,12259.5,150091.91666666666,24596.75,31989.166666666664,18291.583333333332,10720.416666666666
2019-09-02,215716.75,166921.41666666666,16988.5,164728.8333333333,23106.75,33266.916666666664,18788.0,10612.083333333332
2019-09-03,94479.16666666666,166373.3333333333,18573.166666666664,242346.0833333333,55928.166666666664,37175.75,18570.75,10529.5
2019-09-04,102220.25,166585.5833333333,19182.75,236290.0833333333,60415.33333333333,35738.75,15003.75,10573.333333333332
2019-09-05,225613.91666666666,166916.0,7406.833333333333,131184.5833333333,32004.166666666664,30474.25,19655.083333333332,9815.5
2019-09-06,240642.91666666666,167466.3333333333,7084.5,128829.33333333333,18682.333333333332,32170.333333333332,21523.25,10022.416666666666
2019-09-07,209970.25,167586.25,7045.25,102690.33333333333,25594.666666666664,30660.666666666664,20202.666666666664,10598.083333333332
2019-09-08,120484.0,167355.3333333333,10912.833333333332,131030.08333333333,29401.25,28263.166666666664,11636.5,9868.0
2019-09-09,86486.58333333333,167480.16666666666,22147.083333333332,217821.0,52614.166666666664,30104.0,17812.25,9984.166666666666
2019-09-10,281584.75,167867.3333333333,22969.916666666664,78843.33333333333,21383.5,30430.749999999996,19574.416666666664,10265.166666666666
2019-09-11,248365.0,167967.16666666666,23303.833333333332,79554.41666666666,21227.083333333332,24320.25,17199.25,9965.916666666666
2019-09-12,151247.8333333333,167773.3333333333,22982.333333333332,149303.25,51341.666666666664,21265.25,9760.5,10015.583333333332
2019-09-13,165072.0833333333,167797.0833333333,23914.583333333332,149811.41666666666,46698.75,15846.583333333332,2182.333333333333,9843.416666666666
2019-09-14,156267.5,165825.16666666666,13871.083333333332,117565.16666666666,21063.083333333332,16976.75,3615.75,10375.833333333332
2019-09-15,103836.33333333333,167680.5833333333,11960.916666666666,132003.75,26678.5,21995.166666666664,11439.416666666666,9762.75
2019-09-16,36304.33333333333,167791.0833333333,17067.666666666664,256672.41666666666,77745.66666666666,26893.666666666664,14983.916666666666,9167.666666666666
2019-09-17,36126.5,167880.66666666666,17913.166666666664,260571.16666666666,71675.83333333333,25477.583333333332,10867.083333333332,9837.25
2019-09-18,31839.916666666664,167828.3333333333,18023.666666666664,263075.9166666666,53829.666666666664,31134.5,15977.499999999998,9864.25
2019-09-19,34430.75,167503.16666666666,17921.166666666664,266373.6666666666,61219.33333333333,31705.499999999996,16645.25,10055.5
2019-09-20,113941.16666666666,167538.41666666666,17864.583333333332,246727.91666666666,39423.5,19442.833333333332,2437.083333333333,10551.166666666666
2019-09-21,148357.5833333333,165639.0,12159.75,144292.66666666666,26199.416666666664,16128.333333333332,204.58333333333331,10562.0
2019-09-22,147007.75,167354.5833333333,12115.75,126250.91666666666,19353.416666666664,25627.916666666664,4781.833333333333,10375.916666666666
2019-09-23,103982.58333333333,166515.16666666666,16106.416666666666,209884.0833333333,42571.08333333333,32332.666666666664,14737.0,10220.333333333332
2019-09-24,159936.8333333333,166202.0,17009.166666666664,193249.16666666666,35598.166666666664,34335.83333333333,19748.083333333332,10641.583333333332
2019-09-25,100224.5,166237.75,17054.25,223649.66666666666,43727.33333333333,35035.0,21698.833333333332,10340.833333333332
2019-09-26,60049.5,166403.8333333333,16670.916666666664,235110.41666666666,44897.58333333333,36041.25,22510.166666666664,10463.166666666666
2019-09-27,52323.83333333333,165792.41666666666,16717.166666666664,240214.8333333333,42325.25,36877.25,22252.083333333332,10222.0
2019-09-28,36785.75,163808.41666666666,11758.666666666666,213874.75,34091.33333333333,35155.416666666664,22201.333333333332,10639.166666666666
2019-09-29,101467.08333333333,165374.41666666666,11528.583333333332,131460.8333333333,25827.666666666664,35199.08333333333,21167.333333333332,10615.416666666666
2019-09-30,50453.5,165469.25,14658.416666666666,225558.8333333333,47766.916666666664,34605.416666666664,19064.5,10324.5
2019-10-01,137837.0,165384.66666666666,17478.583333333332,189145.66666666666,34754.58333333333,32411.916666666664,14961.083333333332,10003.833333333332
2019-10-02,157889.66666666666,165485.0833333333,17088.166666666664,189002.16666666666,24250.166666666664,34110.33333333333,17723.25,9510.083333333332
2019-10-03,105660.91666666666,165730.25,17782.333333333332,202706.0833333333,32215.833333333332,34107.25,15994.999999999998,10142.833333333332
2019-10-04,48938.25,164658.5,17853.583333333332,216632.25,39378.166666666664,34089.75,17246.833333333332,10626.75
2019-10-05,45490.916666666664,159933.75,17038.416666666664,199370.5,24331.0,34216.916666666664,15590.583333333332,10490.75
2019-10-06,80193.08333333333,142645.5,11680.5,149927.3333333333,25244.0,32078.833333333332,17093.416666666664,10396.166666666666
2019-10-07,108113.75,142858.66666666666,15998.75,219938.5833333333,32085.416666666664,32616.416666666664,16943.666666666664,10518.833333333332
2019-10-08,66840.33333333333,142857.0833333333,20330.833333333332,221912.0833333333,35117.916666666664,31459.083333333332,17555.75,10126.0
2019-10-09,74824.66666666666,142755.66666666666,26858.333333333332,215765.41666666666,27127.583333333332,31161.083333333332,15437.666666666666,10025.833333333332
2019-10-10,87904.08333333333,142842.66666666666,21953.0,228957.91666666666,29924.333333333332,28933.083333333332,15150.0,10451.416666666666
2019-10-11,117121.0,142858.5833333333,21145.25,223034.0,24509.0,23985.0,3836.4166666666665,10780.166666666666
2019-10-12,198056.5,142903.0833333333,16039.25,110488.16666666666,-820.5833333333334,20704.833333333332,4758.583333333333,10578.0
2019-10-13,191479.66666666666,142852.8333333333,14936.583333333332,87545.83333333333,-10215.083333333332,29228.666666666664,10971.75,10152.666666666666
2019-10-14,258149.0833333333,142828.5,20670.416666666664,141916.3333333333,12532.5,18115.666666666664,2993.333333333333,9936.75
2019-10-15,200180.66666666666,143222.3333333333,28293.916666666664,192828.3333333333,21547.75,31215.416666666664,11058.833333333332,10061.416666666666
2019-10-16,148950.75,143052.5833333333,26721.75,179200.0833333333,29796.166666666664,30735.416666666664,13540.0,10600.583333333332
2019-10-17,131067.25,143243.66666666666,25195.833333333332,198075.8333333333,50106.0,24875.666666666664,8316.333333333332,10465.0
2019-10-18,122399.75,143325.25,15243.583333333332,196630.8333333333,42089.33333333333,21003.166666666664,2888.083333333333,10275.25
2019-10-19,145160.0,143332.5833333333,11945.166666666666,144443.75,28167.916666666664,19442.25,1367.0,9943.833333333332
2019-10-20,126745.75,143425.0,13412.666666666666,134639.66666666666,26992.916666666664,15040.333333333332,4419.25,9971.5
2019-10-21,21904.0,143525.3333333333,34816.33333333333,221159.5,74124.33333333333,23421.083333333332,11014.25,10196.916666666666
2019-10-22,129006.58333333333,143458.66666666666,40762.75,196202.0,64224.75,12252.166666666666,5163.666666666666,10137.083333333332
2019-10-23,137485.5,142580.66666666666,35390.58333333333,177094.5,52635.416666666664,11376.666666666666,144.91666666666666,9960.833333333332
2019-10-24,167106.91666666666,141639.41666666666,31321.916666666664,157532.0,49889.25,25916.583333333332,11071.5,9925.0
2019-10-25,110353.0,142173.0,28909.25,178053.5833333333,43958.83333333333,32535.083333333332,14449.0,10265.333333333332
2019-10-26,98209.58333333333,143470.91666666666,22649.333333333332,147882.3333333333,32703.75,32110.666666666664,14155.333333333332,9853.25
2019-10-27,54231.88404856026,143627.14120188556,28305.26052909394,160093.99491232185,37684.284818161475,24192.082702815533,7872.250304992134,9620.543863892595
2019-10-28,62848.027410205636,143518.85625701072,29682.7516716811,188085.19217022773,56905.2465379787,18948.750162685916,3343.500000074497,10152.415649453807
2019-10-29,69722.91666666666,143473.25,30026.25,204490.5,62801.0,23298.5,4774.583333333333,10320.25
2019-10-30,94235.5,140171.0833333333,26451.5,206248.91666666666,54384.666666666664,23303.583333333332,3455.583333333333,9879.833333333332
2019-10-31,148665.5833333333,135383.3333333333,25457.75,168586.5,48742.33333333333,19822.25,1045.6666666666665,10660.416666666666
2019-11-01,262860.1666666666,135210.66666666666,12157.083333333332,60746.416666666664,12792.583333333332,19757.833333333332,1459.5833333333333,10694.666666666666
2019-11-02,311714.1666666666,130152.25,11073.583333333332,47415.166666666664,-12030.833333333332,15798.5,740.1666666666666,10137.083333333332
2019-11-03,342759.5,118166.83333333333,11790.083333333332,32690.833333333332,-170.66666666666677,20916.166666666664,1702.5,9919.5
2019-11-04,343908.75,120844.33333333333,14167.083333333332,63168.83333333333,41426.08333333333,16788.5,975.6666666666666,10451.666666666666
2019-11-05,328378.8333333333,120940.08333333333,13441.083333333332,97520.41666666666,44019.58333333333,22159.166666666664,3303.1666666666665,10296.416666666666
2019-11-06,211364.8333333333,121048.5,17435.75,183707.0833333333,89251.5,25820.25,5160.666666666666,10763.0
2019-11-07,243220.0,121108.33333333333,19115.5,125140.83333333333,80451.33333333333,20188.083333333332,4464.583333333333,11012.083333333332
2019-11-08,301671.5,114691.33333333333,17661.416666666664,104920.33333333333,77492.83333333333,27561.333333333332,9318.5,10698.666666666666
2019-11-09,250944.16666666666,96416.25,11461.083333333332,99420.08333333333,77155.08333333333,21741.75,5223.833333333333,10665.416666666666
2019-11-10,282535.5833333333,96429.58333333333,11474.75,56592.33333333333,67706.91666666666,16958.916666666664,779.75,10273.583333333332
2019-11-11,213372.3333333333,96446.08333333333,21418.166666666664,151110.5833333333,83132.33333333333,9923.583333333332,0.0,10421.5
2019-11-12,220177.75,96362.08333333333,24534.833333333332,175363.25,88914.25,25117.833333333332,6236.75,10290.916666666666
2019-11-13,244189.75,96299.16666666666,25212.0,173901.91666666666,88499.75,18811.25,1943.75,10227.583333333332
2019-11-14,281079.5,98001.75,24624.75,158425.91666666666,98141.5,11076.166666666666,430.5833333333333,10406.166666666666
2019-11-15,211299.16666666666,104009.08333333333,24815.5,185552.5833333333,100840.58333333333,18780.0,2674.0,10532.75
2019-11-16,150132.75,110871.08333333333,18093.416666666664,159692.75,91878.58333333333,26386.333333333332,7664.5,9934.0
2019-11-17,210306.25,119261.41666666666,16709.666666666664,105188.83333333333,82869.75,10213.166666666666,112.66666666666666,10479.916666666666
2019-11-18,174535.91666666666,120096.41666666666,22324.333333333332,200542.5833333333,97739.5,24591.583333333332,5887.166666666666,10807.75
2019-11-19,95958.58333333333,120103.0,34862.916666666664,258375.66666666666,121133.08333333333,20695.583333333332,689.6666666666666,10979.5
2019-11-20,100673.83333333333,120106.41666666666,48073.58333333333,255043.8333333333,120163.41666666666,12609.75,201.25,10921.833333333332
2019-11-21,131883.3333333333,120094.58333333333,49061.416666666664,239152.41666666666,119266.75,9334.0,0.0,11029.5
2019-11-22,300979.3333333333,120585.25,13754.583333333332,124940.16666666666,92067.66666666666,5163.75,6.333333333333333,10861.5
2019-11-23,336820.9166666666,120829.25,13064.916666666666,52903.916666666664,76917.5,19841.666666666664,2567.5,10206.0
2019-11-24,247625.0833333333,120910.5,12588.75,74270.58333333333,92567.83333333333,19094.166666666664,2569.1666666666665,10501.0
2019-11-25,244484.8333333333,120699.25,14157.833333333332,160604.0833333333,108347.5,11298.75,52.83333333333333,10279.25
2019-11-26,263841.5833333333,120514.0,14911.25,122893.83333333333,109660.75,12425.583333333332,190.5,10215.333333333332
2019-11-27,305501.5,120650.08333333333,15096.916666666666,72140.58333333333,102474.25,16328.583333333332,597.8333333333333,10453.083333333332
2019-11-28,252044.3333333333,119809.0,16033.666666666666,86011.41666666666,113979.58333333333,13466.5,483.49999999999994,10487.333333333332
2019-11-29,118918.83333333333,120433.0,16868.25,180029.0833333333,140972.75,15508.0,1727.6666666666665,10674.583333333332
2019-11-30,187455.66666666666,120695.58333333333,18605.083333333332,87255.33333333333,110201.33333333333,17226.416666666664,2688.083333333333,10251.916666666666
2019-12-01,115925.41666666666,120766.33333333333,19090.916666666664,79987.75,112955.0,14287.833333333332,429.66666666666663,9913.666666666666
2019-12-02,243659.41666666666,120788.58333333333,23373.833333333332,98907.83333333333,109685.91666666666,10888.416666666666,91.0,10238.666666666666
2019-12-03,162603.66666666666,120831.66666666666,30215.333333333332,163924.8333333333,135167.91666666666,12268.25,2648.4166666666665,10120.25
2019-12-04,127968.41666666666,120882.75,29733.75,178726.0833333333,166824.0,10020.916666666666,1294.5833333333333,10069.166666666666
2019-12-05,158904.0833333333,120857.83333333333,33040.08333333333,147009.3333333333,153665.5,16099.833333333332,3134.9166666666665,9913.833333333332
2019-12-06,46477.666666666664,121142.5,24843.333333333332,167767.91666666666,146315.66666666666,20111.75,4464.0,10326.5
2019-12-07,32445.083333333332,125070.33333333333,22275.833333333332,163032.5,135447.5,20809.833333333332,3906.583333333333,10666.25
2019-12-08,114816.91666666666,130089.0,23963.25,98983.66666666666,115340.0,15941.0,2224.1666666666665,10417.083333333332
2019-12-09,196872.16666666666,141370.5833333333,24012.333333333332,117797.08333333333,108297.66666666666,16920.666666666664,1189.0833333333333,10620.333333333332
2019-12-10,147929.5,144385.75,25384.083333333332,174440.16666666666,135286.91666666666,20252.666666666664,3071.583333333333,10240.083333333332
2019-12-11,237191.91666666666,145154.5,17721.333333333332,131273.41666666666,120110.83333333333,15194.083333333332,843.8333333333333,10006.75
2019-12-12,359927.9166666666,145141.25,16544.916666666664,63330.08333333333,108691.75,11671.666666666666,699.75,9889.416666666666
2019-12-13,384428.1666666666,145242.41666666666,7844.333333333333,38621.58333333333,102926.83333333333,11722.416666666666,26.583333333333332,9483.666666666666
2019-12-14,294972.4166666666,142107.5,0.0,35607.166666666664,107330.91666666666,12720.916666666666,259.3333333333333,10152.5
2019-12-15,184093.5833333333,145351.3333333333,399.0,45820.25,105363.75,17607.916666666664,934.75,9452.75
2019-12-16,242547.16666666666,145391.0,10729.083333333332,92360.83333333333,139786.91666666666,10432.916666666666,215.58333333333331,10195.833333333332
2019-12-17,108609.41666666666,145373.16666666666,12178.0,137142.0833333333,159359.25,14414.416666666666,1199.75,11465.25
2019-12-18,194039.8333333333,145383.0833333333,12412.5,100270.58333333333,156287.91666666666,18758.916666666664,672.5833333333333,11405.583333333332
2019-12-19,301306.5,145332.41666666666,6409.75,37876.25,139041.8333333333,5912.166666666666,5.166666666666666,10611.916666666666
2019-12-20,293066.75,144264.16666666666,6118.5,24924.0,142350.16666666666,4386.75,13.5,9260.25
2019-12-21,223878.41666666666,105635.16666666666,0.0,36008.75,157096.0,10386.583333333332,140.0,8949.416666666666
2019-12-22,219491.5833333333,105314.91666666666,0.0,30832.0,131829.5833333333,17330.25,722.8333333333333,8738.583333333332
2019-12-23,200133.5,126987.5,5064.833333333333,50937.33333333333,155641.25,24388.75,2286.9166666666665,8875.5
2019-12-24,112804.75,151622.66666666666,0.0,42270.916666666664,136669.16666666666,25344.916666666664,5474.333333333333,8927.333333333332
2019-12-25,79599.91666666666,156362.8333333333,0.0,56509.75,139104.3333333333,24187.25,3780.083333333333,8801.5
2019-12-26,102594.41666666666,157045.5,5061.083333333333,64268.83333333333,169596.91666666666,19605.416666666664,1390.5833333333333,9102.333333333332
2019-12-27,66949.33333333333,164092.0833333333,11882.416666666666,75340.16666666666,165956.3333333333,25502.083333333332,4291.833333333333,8952.833333333332
2019-12-28,55890.83333333333,169611.66666666666,9216.25,67951.25,162736.75,26325.583333333332,6735.25,9015.75
2019-12-29,49597.166666666664,170353.41666666666,9043.916666666666,74080.66666666666,141718.75,23163.0,5951.0,8366.333333333334
2019-12-30,46493.5,170322.8333333333,15114.416666666666,91361.33333333333,149363.41666666666,20713.916666666664,5548.166666666666,8254.75
2019-12-31,41607.33333333333,170268.0,10279.0,104658.16666666666,158408.5833333333,21942.5,4948.333333333333,8604.333333333332
2020-01-01,24579.333333333332,170268.5,9870.416666666666,102218.0,138706.5833333333,23273.5,5332.833333333333,8892.333333333332
2020-01-02,72297.5,170290.41666666666,14849.916666666666,129107.83333333333,164122.3333333333,19514.0,3906.583333333333,8800.416666666666
2020-01-03,78732.83333333333,170340.16666666666,16275.583333333332,104385.66666666666,154480.25,18082.583333333332,725.1666666666666,8949.083333333332
2020-01-04,112298.41666666666,170375.5,16264.25,67917.91666666666,123882.91666666666,22614.166666666664,3134.1666666666665,9429.0
2020-01-05,60383.916666666664,170368.41666666666,20299.916666666664,71164.41666666666,113686.33333333333,27809.166666666664,5559.75,9342.416666666666
2020-01-06,49537.25,170415.5833333333,16931.75,89520.75,121585.75,25085.75,6470.916666666666,10409.833333333332
2020-01-07,52338.58333333333,170370.66666666666,24576.416666666664,156762.66666666666,156923.8333333333,26820.916666666664,6930.25,10678.166666666666
2020-01-08,55114.25,170323.41666666666,29505.583333333332,150461.25,157321.41666666666,26645.416666666664,6108.5,11267.166666666666
2020-01-09,129480.58333333333,170344.75,29016.25,121941.91666666666,131438.75,23402.083333333332,3966.083333333333,11926.0
2020-01-10,168903.3333333333,170415.16666666666,36070.25,95890.83333333333,128961.75,25512.75,3341.4166666666665,11151.25
2020-01-11,76037.41666666666,170395.75,36139.416666666664,103555.75,105822.0,32406.583333333332,7663.666666666666,11698.0
2020-01-12,56610.916666666664,170380.91666666666,36313.0,113597.0,111211.16666666666,32559.416666666664,7703.416666666666,11253.833333333332
2020-01-13,124962.91666666666,170422.0,38014.166666666664,139523.66666666666,136786.91666666666,25585.0,2724.6666666666665,11499.083333333332
2020-01-14,189757.41666666666,170560.5,24523.5,77402.08333333333,115013.0,23351.166666666664,1758.5,11755.416666666666
2020-01-15,190408.5833333333,170502.75,27547.333333333332,102141.16666666666,95015.08333333333,19930.666666666664,2061.75,11813.5
2020-01-16,206758.66666666666,170502.91666666666,32113.416666666664,90311.0,103491.41666666666,29072.666666666664,5628.916666666666,11887.5
2020-01-17,205089.5833333333,170520.3333333333,35029.5,95138.75,93360.16666666666,23060.833333333332,1160.8333333333333,12578.583333333332
2020-01-18,191469.5833333333,170510.66666666666,28370.916666666664,70098.5,74584.5,9851.75,78.5,11991.583333333332
2020-01-19,322604.4166666666,170456.41666666666,22401.583333333332,37890.58333333333,61114.75,15691.25,1791.1666666666665,11757.833333333332
2020-01-20,340658.75,167687.0833333333,30670.0,69243.5,111884.5,10971.416666666666,469.75,10965.416666666666
2020-01-21,275250.25,170542.0833333333,29535.75,114890.66666666666,107811.58333333333,9295.75,575.8333333333333,11955.0
2020-01-22,156721.0833333333,170611.25,29792.916666666664,155389.66666666666,146467.0,13254.0,41.916666666666664,11566.583333333332
2020-01-23,79860.0,170526.0,47380.08333333333,186865.8333333333,139552.75,13845.25,89.58333333333333,10839.833333333332
2020-01-24,60311.166666666664,170435.25,48885.0,191303.41666666666,143752.0833333333,11519.166666666666,258.0833333333333,10987.25
2020-01-25,45874.25,170504.3333333333,42844.5,127313.66666666666,127888.33333333333,9578.833333333332,13.416666666666666,11094.583333333332
2020-01-26,126860.83333333333,170610.0833333333,24595.583333333332,81647.83333333333,86662.41666666666,23110.583333333332,2341.583333333333,10807.75
2020-01-27,255610.16666666666,170603.75,24242.666666666664,100930.16666666666,75535.75,21902.333333333332,1605.0,11146.833333333332
2020-01-28,217277.66666666666,170501.0,36827.83333333333,95238.16666666666,93896.83333333333,14437.25,526.5,11307.416666666666
2020-01-29,204064.5,170494.66666666666,38178.83333333333,101879.5,99101.33333333333,18457.583333333332,784.0833333333333,12241.416666666666
2020-01-30,224713.0,170506.25,32946.916666666664,88301.25,71975.08333333333,21417.5,1612.0,12568.916666666666
2020-01-31,189459.25,170456.66666666666,32933.25,82695.5,88738.66666666666,21481.416666666664,917.0,12839.083333333332
2020-02-01,229242.3333333333,165857.5,21555.666666666664,40639.75,54599.75,21265.416666666664,1676.3333333333333,11924.25
2020-02-02,162166.75,165527.75,25016.0,39773.83333333333,58384.166666666664,29843.916666666664,6216.083333333333,11211.0
2020-02-03,120315.41666666666,170202.25,35378.0,97044.91666666666,86574.08333333333,33388.33333333333,9206.916666666666,12314.5
2020-02-04,183951.16666666666,170105.0833333333,36996.166666666664,79098.08333333333,83058.66666666666,33717.83333333333,8704.833333333332,12476.333333333332
2020-02-05,161127.66666666666,170339.16666666666,29452.916666666664,91954.58333333333,96495.91666666666,32223.999999999996,9209.25,12400.583333333332
2020-02-06,138519.75,170422.5833333333,37118.58333333333,104177.83333333333,123715.08333333333,31802.583333333332,5525.083333333333,11886.833333333332
2020-02-07,93920.16666666666,170424.5833333333,42038.416666666664,110399.41666666666,142838.5833333333,24023.833333333332,1955.75,12272.916666666666
2020-02-08,67146.75,170417.41666666666,39717.416666666664,91560.33333333333,108228.33333333333,18457.5,283.75,12081.083333333332
2020-02-09,161255.66666666666,170440.75,30849.666666666664,56533.58333333333,61430.25,27275.666666666664,3501.0,11465.833333333332
2020-02-10,217043.8333333333,168927.3333333333,35723.916666666664,61739.49999999999,70868.75,36313.08333333333,9503.166666666666,11333.666666666666
2020-02-11,109434.08333333333,166453.91666666666,41798.58333333333,109240.33333333333,118596.16666666666,27046.833333333332,3662.083333333333,12111.666666666666
2020-02-12,42203.916666666664,170092.91666666666,42087.33333333333,132314.5,159776.3333333333,16338.583333333332,380.0,10761.499999999998
2020-02-13,157647.16666666666,170008.25,37061.33333333333,104624.91666666666,98785.41666666666,22098.833333333332,832.0,10610.833333333332
2020-02-14,67097.75,170183.8333333333,27872.5,124451.0,136738.91666666666,36178.5,7313.75,12482.75
2020-02-15,117783.25,170191.66666666666,22207.416666666664,75476.33333333333,81484.08333333333,37577.916666666664,10276.333333333332,12886.166666666666
2020-02-16,182399.25,170225.5,22431.083333333332,42292.33333333333,18280.666666666664,37789.25,12411.416666666666,12237.416666666666
2020-02-17,174647.66666666666,170210.3333333333,27304.333333333332,80292.91666666666,75843.16666666666,28479.583333333332,5931.416666666666,12819.25
2020-02-18,106774.58333333333,170216.0,30265.416666666664,111291.33333333333,123702.58333333333,26158.833333333332,5460.5,12076.666666666666
2020-02-19,80291.58333333333,170203.3333333333,31273.916666666664,124446.16666666666,128741.91666666666,35512.33333333333,9984.0,12943.166666666666
2020-02-20,95040.83333333333,170171.16666666666,30464.916666666664,111177.16666666666,125548.5,42126.83333333333,11228.666666666666,12890.833333333332
2020-02-21,95211.91666666666,170244.0,29239.166666666664,112115.91666666666,107578.25,43638.666666666664,14173.749999999998,13665.083333333332
2020-02-22,54050.166666666664,170220.16666666666,24721.75,95019.16666666666,94445.58333333333,44844.08333333333,15923.166666666666,14163.916666666666
2020-02-23,51587.5,170219.25,24966.833333333332,78397.66666666666,73817.66666666666,46455.75,17422.833333333332,13596.25
2020-02-24,66487.16666666666,170146.5833333333,24796.25,113480.33333333333,113595.41666666666,45587.166666666664,17019.583333333332,12900.5
2020-02-25,206345.5833333333,170129.8333333333,26135.416666666664,46444.916666666664,69735.25,36059.83333333333,6870.583333333333,12363.333333333332
2020-02-26,230947.25,170217.16666666666,27211.5,50951.666666666664,86304.0,44630.58333333333,13959.333333333332,11869.5
2020-02-27,275357.25,170255.8333333333,29087.416666666664,51022.0,77262.25,44186.916666666664,14133.5,11320.833333333332
2020-02-28,166737.3333333333,170094.3333333333,24417.583333333332,67161.25,100346.33333333333,40765.166666666664,7380.999999999999,12223.25
2020-02-29,326893.6666666666,124626.33333333333,11402.083333333332,21356.666666666664,25922.75,25624.916666666664,1566.0,11924.083333333332
2020-03-01,351922.75,122176.41666666666,11112.833333333332,20569.916666666664,3965.083333333333,23982.916666666664,753.3333333333333,11515.583333333332
2020-03-02,338209.9166666666,142406.25,15196.583333333332,20574.333333333332,85272.75,31976.416666666664,1730.6666666666665,11826.5
2020-03-03,340425.5833333333,169968.16666666666,15445.583333333332,24832.166666666664,84234.91666666666,25918.25,1833.1666666666665,10687.583333333332
2020-03-04,291016.8333333333,170292.5833333333,14596.75,46268.166666666664,97643.25,31431.916666666664,6037.25,10197.666666666666
2020-03-05,347459.5,170355.8333333333,16617.0,24028.666666666664,70077.41666666666,28923.666666666664,3420.333333333333,10939.583333333332
2020-03-06,351338.75,170421.25,16376.416666666666,21420.916666666664,71061.91666666666,38313.08333333333,11749.583333333332,11370.75
2020-03-07,203849.5833333333,170463.8333333333,15832.666666666666,36256.666666666664,103610.5,42049.75,13991.0,12505.0
2020-03-08,170445.66666666666,170437.0,11727.75,34324.83333333333,76126.16666666666,43728.0,14976.166666666666,12340.416666666666
2020-03-09,222501.0,170343.91666666666,30073.75,42591.666666666664,113780.16666666666,42767.08333333333,15472.916666666666,12095.75
2020-03-10,147750.25,170281.75,25617.5,49848.83333333333,124822.91666666666,44287.916666666664,17700.75,12405.333333333332
2020-03-11,74553.91666666666,170207.8333333333,24602.166666666664,79380.16666666666,142399.0,46153.25,11885.5,11745.75
2020-03-12,88787.25,170108.0833333333,18030.583333333332,82012.41666666666,133917.5,39932.0,9351.75,11234.0
2020-03-13,147406.25,170002.3333333333,18131.5,65351.08333333333,101351.58333333333,39129.25,8911.666666666666,12053.833333333332
2020-03-14,55446.25,170004.0833333333,18599.833333333332,72930.91666666666,104626.16666666666,46144.166666666664,12151.166666666666,12511.416666666666
2020-03-15,145233.75,169959.66666666666,19821.083333333332,51555.75,36549.83333333333,37987.25,7429.083333333333,12123.083333333332
2020-03-16,243351.66666666666,170079.5833333333,19901.583333333332,32131.333333333332,91476.58333333333,18606.75,5255.25,12193.0
2020-03-17,218477.16666666666,170091.0,18359.5,23631.916666666664,93351.16666666666,24644.833333333332,6926.916666666666,13066.0
2020-03-18,113547.08333333333,170174.5833333333,18434.333333333332,32113.083333333332,134851.66666666666,28481.916666666664,3081.583333333333,12731.25
2020-03-19,115660.33333333333,170196.75,18094.833333333332,32932.5,108656.83333333333,28690.75,2972.333333333333,12320.166666666666
2020-03-20,129355.58333333333,170279.5,18423.833333333332,41469.33333333333,102116.66666666666,24988.666666666664,875.5,12313.75
2020-03-21,71288.41666666666,170294.41666666666,15917.25,55292.0,101217.91666666666,23196.833333333332,690.6666666666666,11256.916666666666
2020-03-22,47453.916666666664,170283.25,15717.0,55401.916666666664,95191.5,26389.083333333332,4518.583333333333,10789.5
